종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"027740","마니커","KOSPI","음식료품","668","-12","-1.76","132579692792"
"204320","만도","KOSPI","운수장비","35700","-1200","-3.25","1676369184000"
"001080","만호제강","KOSPI","철강금속","14350","-150","-1.03","59552500000"
"088980","맥쿼리인프라","KOSPI","기타금융","11000","-100","-0.90","3839487696000"
"094800","맵스리얼티1","KOSPI","기타금융","4035","-40","-0.98","374586525585"
"138040","메리츠금융지주","KOSPI","기타금융","9420","-80","-0.84","1262386389480"
"008560","메리츠증권","KOSPI","증권","3290","-100","-2.95","2223914081830"
"000060","메리츠화재","KOSPI","보험","13850","-650","-4.48","1574468000000"
"090370","메타랩스","KOSPI","섬유의복","1105","-40","-3.49","70377380385"
"017180","명문제약","KOSPI","의약품","5960","-80","-1.32","202362585840"
"012690","모나리자","KOSPI","종이목재","5270","-10","-0.19","192730513850"
"005360","모나미","KOSPI","유통업","6450","200","3.20","121887630150"
"204210","모두투어리츠","KOSPI","서비스업","2770","-190","-6.42","21680277550"
"009680","모토닉","KOSPI","운수장비","11300","-350","-3.00","372900000000"
"009580","무림P&P","KOSPI","종이목재","3115","-65","-2.04","194277329260"
"009200","무림페이퍼","KOSPI","종이목재","2340","-65","-2.70","97365785400"
"033920","무학","KOSPI","음식료품","6350","-120","-1.85","180975000000"
"008420","문배철강","KOSPI","철강금속","2470","-40","-1.59","50643657350"
"025560","미래산업","KOSPI","의료정밀","2945","-35","-1.17","49665563760"
"007120","미래아이앤지","KOSPI","서비스업","335","-6","-1.76","43377189580"
"006800","미래에셋대우","KOSPI","증권","8370","-160","-1.88","5401298334960"
"00680K","미래에셋대우2우B","KOSPI","증권","4515","-70","-1.53","632100000000"
"006805","미래에셋대우우","KOSPI","증권","5010","-20","-0.40","70519507500"
"357250","미래에셋맵스리츠","KOSPI","서비스업","5010","10","0.20","100701000000"
