,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
한진,운수창고업,2016,28.562223509883026,0.45180613657039653,-1.078904013543807,-0.027109803940207785,-0.166249493667293,-0.6387637841933148,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
대성산업,유통업,2012,28.60640818935826,0.9998331046742722,-1.418909545157842,-0.03413257522069425,-3.522462036814408,-0.8797697488009413,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
코아스,기타제조업,2015,25.216811965523476,0.2438456696693924,-0.8867679236566518,-0.4594491608951554,0.6283334488243372,0.8513998561270797,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
디와이파워,기계,2018,26.278315430076955,-0.38605507856431004,0.22743302897327394,0.47194588017936123,0.16935213182351302,-0.08886285086323761,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
무림페이퍼,종이목재,2011,28.445336115962217,0.53698256755777,-1.1448330639952822,0.2998879838074429,-1.7161269192314361,-0.5776636804899729,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
흥아해운,운수창고업,2012,27.002858643824805,0.9768210857958824,-1.4080783440122426,-0.08592551341428187,-0.062008100570637825,-0.6455526846047972,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
엔씨소프트,서비스업,2021,29.153132554971727,-0.528548482498784,0.7308484213491785,-0.5511841107465097,1.1352263055852214,2.9152255812177397,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
대림통상,기계,2015,26.176560699986013,-0.2538957757002242,-0.11728172053015191,-0.32206619772063905,-0.14990337778623997,-0.49619687555218367,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국가스공사,전기가스업,2013,31.407599482523327,1.300853749770987,-1.5446456628045833,0.023366364638288655,-0.054551295529094115,-0.6251859833703499,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,무배당기업
고려산업,음식료품,2022,26.338958273066734,0.0819092405251678,-0.696986442714192,0.9775854123743863,-0.9421977604316051,0.2777377713568139,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
제일기획,서비스업,2016,28.397154609496297,0.173211556167668,-0.8090658284816994,0.3095442943181118,-0.0978131111791073,1.6151511524188535,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
삼화왕관,기계,2012,25.55973767030517,-0.6461121993150023,1.3100822217442791,-0.26720079709183864,0.5455098945498196,-0.7439917405712926,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
천일고속,운수창고업,2014,24.85479381407937,-0.5859719925703215,0.9898554052656869,-0.12235613943180539,0.22245812701195725,-0.06849614962879014,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대교,서비스업,2015,27.43335410156302,-0.6242720888054193,1.1871716348311725,-0.3418177419470072,0.1997000303157336,0.05709850798363463,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
후성,화학,2015,26.289272759547256,0.11781225146043342,-0.7426658562412852,0.3060329086778686,1.0602339364696816,1.890101619083892,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
효성,화학,2016,30.278670103819262,0.6551322385583916,-1.2272443770596257,-0.5428445698509321,0.9802234505039709,-0.07867950024601388,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,고배당기업
웅진씽크빅,서비스업,2014,26.866987681134695,-0.2848448103491697,-0.044288843244590564,-0.3962442193707773,-0.058851547994045295,-0.19409080724121536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
대한방직,섬유의복,2015,26.638163941953824,-0.09781888840003403,-0.42667733586314477,-0.3563022077130105,-0.7081537334226603,-0.642158234399056,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조선선재,기계,2012,24.6383124067933,-0.6369500066134212,1.257338981383099,-0.484028860376858,0.01562650325844912,-0.11941290271490852,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한익스프레스,운수창고업,2016,25.712509778791066,0.06241294675319868,-0.6710857443225412,-0.0424721161162719,-0.3003757235066911,0.5900271902850058,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
태원물산,운수장비,2018,24.36991796055957,-0.6688578753822996,1.447120462325559,-0.8860825161847077,-0.002615793696722241,-0.31289656444215785,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
두산,서비스업,2014,31.076850819393073,0.5739509497374053,-1.1716756059648112,-0.6499418318783505,-0.09135452484539977,0.033337356543446314,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
세방,운수창고업,2018,27.61988917919403,-0.6573518659431047,1.376482193984693,-0.45154854320460813,-0.029615728983870594,-0.6964694376909155,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한미약품,의약품,2021,28.292021421879994,-0.1916780950290221,-0.25102350858885825,0.1633828670429874,1.1212991687947809,4.059155300552529,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
휴비스,화학,2021,27.460725196830232,-0.34274773748067366,0.10405152027122785,-0.3563022077130105,-0.49146274649649424,-0.4418856722603242,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
동일산업,철강금속,2017,26.706632025691032,-0.6900054945830421,1.5836877811179,0.7208153374316001,0.19625683217693,-0.6964694376909155,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
황금에스티,철강금속,2013,26.259537054876464,-0.5164032503129671,0.6804597899326937,-0.20180123954230847,-0.05678197549902214,-0.7983029438631519,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
태광산업,화학,2021,29.225102344775713,-0.6428095484574555,1.290774428397776,1.7904711880906938,0.6219703068573104,-0.815275194891858,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
무학,음식료품,2014,27.00409311840243,-0.6174537128414519,1.150439735293922,0.5592915979804115,2.797679194346278,0.2675544207395903,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동방,운수창고업,2016,27.10089176329586,0.7998096535438237,-1.3153067515912387,-0.7377264728844313,0.04902805365814883,-0.6862860870736918,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
다우기술,서비스업,2017,30.205646722055544,2.3558908930704976,-1.822489518278656,0.3964510889141317,-4.604570741194558,0.22342656806495434,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
한국화장품제조,화학,2014,24.570942537428937,-0.549323221763997,0.8198526394586696,0.256434586509433,-0.43120987184069,-0.17032965580102674,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대성홀딩스,서비스업,2015,27.761484187065506,-0.16887915039950627,-0.2967029221159515,-1.1094944275451832,0.1148184672645771,-0.4384912220545829,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
서연,운수장비,2014,28.449291171278805,0.05974951864227393,-0.6673183700110281,-1.8201110964894067,0.147028111598164,-0.05152389860008411,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼양식품,음식료품,2016,26.51229575266048,-0.3228785637731751,0.05083735812110906,0.6769230169285597,0.5482209868586317,0.14535421333290635,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
인스코비,통신업,2018,24.774072950303665,-0.31259773126500556,0.024465737940518997,0.4429769486473546,0.04226191272197509,4.059155300552529,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
에이블씨엔씨,화학,2021,25.990182676819153,-0.40262160141426195,0.277821660389758,-0.9923019318020655,-0.2233635105780144,0.511954835552958,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
