기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
삼양통상,기타제조업,2012,26.278408618354668,-0.693121003013435,1.3744742008062458,-0.37342036830280506,0.18151487960754759,-0.770122544307882,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한국종합기술,서비스업,2021,26.550502168087885,-0.02753627495837304,-0.5230768223894147,-0.7207495835052136,0.11275522954955654,-0.5756871387915871,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
SIMPAC,기계,2015,26.77024419140905,-0.34739666139323805,0.08472148951718433,-0.2521308010892656,-0.047241008783324955,-0.4636396169686376,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한솔케미칼,화학,2018,27.397483463872376,-0.3770691550344322,0.16075494629623402,0.20696524671074337,1.2016520327580895,0.6535400859131236,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
세기상사,서비스업,2018,24.476621404000568,-0.3445544685157291,0.07768135463023537,-0.7718716324960443,-0.6852050164010518,0.06364283866877207,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
우진,의료정밀,2013,25.715926612936165,-0.6646990742383448,1.2219379449223502,-0.705212490184471,-0.15610162222964705,0.11637108423251293,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
이수페타시스,전기전자,2017,26.903876388740727,0.2034771621255599,-0.8093756411253419,-0.5799133505010624,-0.2834804925232259,-0.265908696104609,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
시디즈,기타제조업,2021,25.1636262479233,-0.5988738871952362,0.9102946405934066,0.16536593233585173,-0.6635769583497926,0.5217194720037714,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,고배당기업
메타랩스,섬유의복,2018,25.397096449834542,-0.5521482362889878,0.71927231399419,3.4637404853618983,-1.7488929472188353,0.6831997240427282,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
파미셀,의약품,2017,24.878265483266066,-0.7361518031789217,1.6316737953427838,-0.849055902541024,-1.1380944584194945,3.1943824190158905,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
파미셀,의약품,2012,25.63905285654366,-0.619962958346353,1.004163105752727,0.03104525459523776,-3.961676653243167,3.5667756533098114,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
한국콜마,화학,2014,26.54149446159903,-0.31988423433895075,0.01807487925406714,-0.37342036830280506,0.291618378528715,2.686873055464884,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
하나금융지주,기타금융,2021,30.799381028380047,-0.6262157826768728,1.0327929876263195,3.544934327876747,0.6962459939791419,-0.5625050774006519,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
세아홀딩스,기타금융,2018,29.327345791321605,-0.35251260857275435,0.09739373231369272,0.026534485566635062,-0.14795454671548683,-0.6514839917894647,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
고려제강,철강금속,2016,28.528370523382687,-0.4426669666473404,0.345675822660095,-0.5628726675041188,0.3791937204809627,-0.5723916234438533,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
영화금속,운수장비,2017,25.915175417418123,0.07290682133279561,-0.6587167545446326,0.39792113558825803,-0.20041949760148944,-0.25602215006140766,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
코오롱플라스틱,화학,2015,26.06376468309595,-0.1673153206742666,-0.2968538213554527,-0.26816909096874186,0.49480205724863907,0.4195584962240235,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
한국전자홀딩스,서비스업,2014,26.01291598140504,-0.4490903225505108,0.36491885801775586,-1.3968637412368863,0.054090207357503,-0.8689880047398961,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
삼성엔지니어링,서비스업,2011,29.277487883071363,0.8623543149897006,-1.3026544255375703,3.3870574118756522,-0.36163584587177516,4.084171562904019,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
한국쉘석유,화학,2011,25.50356297719907,-0.5070710572516948,0.5540638153137863,0.3728613076515763,0.01864970702984783,2.251865029564021,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,고배당기업
인터지스,운수창고업,2017,26.956071296482804,-0.19153080399064348,-0.2522663004047757,0.020520126861831446,0.1188061659969108,-0.700916722005472,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
이마트,유통업,2012,30.136872814383867,-0.24689672124451914,-0.14290953849416724,-0.37342036830280506,0.10766724988138317,-0.24284008867047238,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
현대미포조선,운수장비,2018,28.87336829680827,-0.5336739825851792,0.6493403074504966,-0.47616566284320005,1.5997720291130595,-0.5262544085755799,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
핸즈코퍼레이션,운수장비,2022,27.48320383737412,1.1345795487975143,-1.4307848804800427,1.5526780069105512,-0.6077943391304952,-0.6712570838758676,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,일반배당기업
유한양행,의약품,2013,28.045755754881306,-0.6827185770817521,1.3172144370590604,0.7056558226507095,0.38358128048470946,0.22841860605546238,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
이연제약,의약품,2021,26.892830903123212,-0.2754891815922599,-0.08236437846640565,0.11875465237362375,0.35835815887545985,1.3258252168508207,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,고배당기업
코아스,기타제조업,2013,25.314032254934663,0.09587173978306844,-0.6868772940924288,0.3793768629151135,0.2171141720656537,-0.3450010644502205,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
삼양홀딩스,서비스업,2014,28.659189597797685,-0.42271477264722707,0.2865386896097233,-0.6225150579934212,0.13626870135008295,-0.5855736848347884,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
대원강업,운수장비,2012,27.61967276933661,-0.1427019303550385,-0.3400333153287401,-0.3533725059534597,-0.1005682245589343,-0.1406791128907243,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼성바이오로직스,의약품,2021,29.706706962180196,-0.47569324788399514,0.44846179200955066,-0.37342036830280506,2.286719290913003,4.087467078251753,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,무배당기업
