,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
코스맥스비티아이,기타금융,2018,27.50297685513763,0.011282293124125525,0.6148933183604717,0.0034865245006738426,0.6895577775972868,0.07713826866290213,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
쿠쿠홀딩스,기타금융,2018,27.339380363566068,0.0017622239156506096,0.9004070746771478,0.0025708245491924556,0.7287513895618237,0.08216339429104284,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
제주항공,운수창고업,2022,28.14003151657347,0.03455504822106736,0.45718697361033134,0.006191210408235465,0.7409338390864395,0.09506294358389887,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
인지컨트롤스,운수장비,2016,26.897611471781715,0.010237607435538677,0.6315272318921955,0.00220405423395386,0.7012161758642312,0.07081800756359115,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성전자,전기전자,2021,33.68691751754792,0.003116879872076754,0.8294497473329592,0.002778971606436819,0.7506785193483506,0.0970315495000777,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,고배당기업
삼성중공업,운수장비,2022,30.304597048625535,0.023869272186687985,0.5008422234699608,0.002085148082288941,0.6175599888676653,0.07993576128062996,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
수산중공업,기계,2021,26.1874774511913,0.007295622626424145,0.6906934306569343,0.004384327237574736,0.6898821190246399,0.09350878101849454,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
한국화장품,유통업,2018,25.277364082993618,0.006249375374775135,0.7176445816956767,0.002378613367944422,0.6881835590663308,0.11174428845257214,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
SIMPAC,기계,2018,27.247930059991518,0.004427812062762343,0.7756878158338014,0.0031386320693078218,0.7219723323798433,0.06781329327047608,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
농심,음식료품,2017,28.527067659216684,0.0025820445232860286,0.8552779337450871,0.0023263927281410657,0.7024945943515519,0.07682743614982127,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
유니켐,기타제조업,2018,25.498895974887574,0.006923970617629423,0.6998175182481753,0.002989080002265346,0.6692113742774066,0.08319950266797907,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼진제약,의약품,2014,26.067064112399436,0.005157842794323406,0.7504912970241437,0.0024546152380807615,0.7320618741507073,0.09138475884577527,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
하이트진로홀딩스,서비스업,2015,29.034366034843526,0.02077503497901259,0.5195816956765862,0.0023844973836969125,0.7284026757822175,0.06905662332279956,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2015,25.313685141655373,0.0556127261143314,0.41423357664233584,0.0023251668915259633,0.6709358311831374,0.10190125887167797,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
메타랩스,섬유의복,2022,25.223261645507435,0.0011016827403557865,0.942939359910163,0.0012979158080702708,0.6812228738319144,0.09050406672537947,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
삼성SDI,전기전자,2022,31.040766035451743,0.005913639316410153,0.7271897810218979,0.0035245254357420125,0.7062958997893644,0.10169403719629072,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
윌비스,유통업,2016,26.556741507765956,0.01134241330201879,0.6139809096013477,0.0024967840176402796,0.6940188799459619,0.07636118738019997,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
종근당홀딩스,서비스업,2015,26.93988339305549,0.002452434789126524,0.8619455362156092,0.00288243221675145,0.699969280575821,0.08366575143760037,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
영진약품,의약품,2012,25.810558879276574,0.006076822656406156,0.7224873666479507,0.002895426084871534,0.6948368126641059,0.10791068745790809,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
문배철강,철강금속,2011,25.588106284910697,0.004619884319408355,0.7687394722066256,0.0027762747658835944,0.6832475221305649,0.07112884007667201,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
송원산업,화학,2015,27.464235449783363,0.013077309864081552,0.590188096574958,0.0022952564781174682,0.7242201291998989,0.07366730560016578,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
신도리코,전기전자,2012,27.600531671904246,0.0010595205376773935,0.9458169567658619,0.002363167826594133,0.7187604147425977,0.07325286224939129,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
서연,서비스업,2015,28.584794177380896,0.012854787127723364,0.5930656934306571,0.003699329737055595,0.705561720495345,0.07646479821789359,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
사조산업,"농업, 임업 및 어업",2016,27.641672058721586,0.011548539626224265,0.6109629421673218,0.0017860439482039903,0.7044982065293487,0.07895145832254054,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
진에어,운수창고업,2021,27.122848307002375,0.019382901509094542,0.5294076361594611,0.002114322993728375,0.6131555644755409,0.11894524167227892,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
세종공업,운수장비,2016,27.582375403075524,0.01081148186088347,0.622122403144301,0.002244506842252235,0.7087011630715263,0.07252758638553593,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
우진,의료정밀,2016,25.923389665806155,0.003665769288426944,0.8054463784390793,0.002392833072679608,0.655649905399693,0.07786354452675749,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신일전자,유통업,2021,25.528013511063207,0.0037321357185688586,0.8027091521617069,0.002635548722469855,0.6999682615500508,0.08713671450033673,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,일반배당기업
제주은행,은행,2015,29.12449179314238,0.10150706451129322,0.37794778214486247,0.002319773210419513,0.7680386909877047,0.07257939180438273,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼천리,전기가스업,2015,28.896143646532376,0.01270097316610034,0.595030881527232,0.002279320602121139,0.7040624337245479,0.06973009376780812,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
유니퀘스트,유통업,2021,26.91834899423405,0.004601926344193484,0.7694413250982595,0.002335954253738863,0.6946515188180393,0.08340672434336631,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,고배당기업
대호에이엘,철강금속,2011,25.616094737613494,0.017430166899860086,0.5449887703537339,0.002515661901512854,0.6965976638158738,0.08734393617572397,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
효성,화학,2018,29.488553487257427,0.010707637917249649,0.6238068500842224,0.0004687599216151037,0.7132260771105111,0.07765632285137025,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
노루페인트,화학,2017,27.10646416248365,0.0076446319708175095,0.6824817518248176,0.0027068924134688063,0.7060217240074559,0.071957726778221,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
