,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
신세계건설,건설업,2017,27.243232802133942,0.4252032559492988,-1.3904215775432902,-0.06934478909836579,-0.6601985015112406,-0.25594545632214305,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성제약,의약품,2021,25.703140008570408,-0.3892713482797248,1.6055950005527169,-0.012446881575816738,-1.1380369350222996,0.9994699285980821,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
한익스프레스,운수창고업,2017,25.96085251667832,0.09390266131054485,-0.9239478380116937,-0.013778748024242879,-0.25105052835181363,-0.15589950019739504,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성물산,유통업,2022,31.70824482362421,-0.20515137707232037,0.04553071703891344,0.004065398155746075,-0.21928644661799934,-0.25433181186851805,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
미래에셋증권,증권,2016,31.655456301283063,1.535035342112342,-1.9402611058666783,-0.055338709672981205,3.9778728208599503,-0.4124689683237649,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
인디에프,섬유의복,2015,25.842113631921627,-0.10830684145504114,-0.3778550867126561,-0.04421118031354989,-0.13501071826557542,0.17489761279572336,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
태원물산,운수장비,2011,24.58842976545536,-0.25627396625848564,0.3457412261149712,-0.005114455537169591,0.3139280675735482,-0.3882643015193904,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
대성에너지,전기가스업,2012,27.191886567997766,-0.05946510624795093,-0.5417765815279761,-0.01552592766626427,-0.03354724820333031,-0.34146861236426634,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
코스모신소재,화학,2017,26.009907132708346,0.010245132032055966,-0.7361406396661413,0.06145022459492405,-0.29817059143751523,0.242670679847972,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
진흥기업,건설업,2021,26.536252915277636,-0.17573622575597297,-0.09965689265465551,-0.006689781443910186,0.49594913463408474,0.3346484137045952,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,무배당기업
신세계푸드,서비스업,2021,27.502582986589506,0.12061749124936659,-0.9754660220965086,-0.021426239244238147,0.09082233445802668,-0.1526722112901451,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
한창,유통업,2021,25.623181078692173,0.2625023387752775,-1.2016776849416504,-0.03454440770400531,-0.9373481696757066,1.247971174456327,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
경농,화학,2013,26.26838361167702,-0.27758815344225607,0.4928022243207156,0.029972348749325545,0.3557857399343143,-0.3898779459730154,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
LG이노텍,전기전자,2011,29.114888255245422,0.18377355142858307,-1.085527597186795,-0.016442480921095164,0.15278201462353255,0.015146811886851493,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
페이퍼코리아,종이목재,2011,26.75942777232633,0.23733429486824237,-1.1670199974664113,-0.01297676392626585,-1.1261753649638224,1.499699709221822,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
한진중공업홀딩스,기타금융,2018,28.258884430984143,0.6493299302839279,-1.5749503459925365,-0.025923078650752215,0.12932161671965936,-0.44796914630351425,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
하나금융지주,기타금융,2011,30.440688294384596,-0.3531971520129743,1.1648803530635279,-0.1467648968423628,-2.235936596107265,-0.3140366566526419,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
삼아알미늄,철강금속,2021,26.149263591702983,-0.20069453596378287,0.02258170776476887,0.008547916417653413,0.14359064454238107,0.25880712438422177,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
한국주강,기계,2015,24.977996711253454,-0.4096155171045782,1.9039321211165996,-0.04048768271579938,0.8401159278815252,-0.38019607925126553,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조흥,음식료품,2017,25.850035145588564,-0.32202548096561506,0.8543662071705069,0.003693048395971028,0.0984391247778992,-0.07683092196977158,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
우진플라임,기계,2014,26.602325864774386,0.44371225490593097,-1.4082187684089538,-0.037122213733217196,-0.3587486372854875,-0.36083234580776596,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대한방직,섬유의복,2021,26.172638182294282,-0.25163360816312597,0.3157670099201698,-0.011587612899412776,-0.5846512918285582,0.005464945165101749,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,무배당기업
에이엔피,전기전자,2021,25.13035222412363,0.028623047426672273,-0.7811019639583434,-0.05445079870736377,-1.119645336719289,-0.04617167735089727,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
화신,운수장비,2021,27.492624304038618,0.10252795969118501,-0.9408083346212694,-0.01220342211750228,-0.06810066653166834,-0.29467292320914223,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
미원화학,화학,2017,25.284022607810215,-0.3879605126595667,1.5873294625590098,-0.02069586086929478,0.3629402576728351,0.07646530112460033,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
벽산,비금속광물,2021,26.948696093990268,-0.23246919139641484,0.19774353365313924,-0.023330951476933596,-0.16747233400429676,-0.1526722112901451,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국타이어앤테크놀로지,화학,2022,30.163237800034032,-0.3172802560206428,0.8117466185185238,-0.006990525480651574,-0.05831818988472918,-0.2527181674148931,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,고배당기업
한솔테크닉스,전기전자,2016,26.960606479987504,-0.06583576736191923,-0.521637655022094,0.001974511043163099,-0.04234831292170895,0.33303476925097025,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
세아홀딩스,철강금속,2021,29.34261378488112,-0.18176606960870015,-0.07108771784398546,0.026678485489777026,-0.33627014208329664,-0.40924167941651507,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
한미사이언스,기타금융,2022,27.735102654643942,-0.28749807073065115,0.5663327234235878,-0.017674099357274178,-0.24016174676978036,1.451290375613073,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
남해화학,화학,2014,26.9771246788402,-0.3186697417780104,0.8239236438476621,-0.04651688459523386,0.06108358539089092,-0.16235407801189491,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
모나미,유통업,2021,26.03404463631614,-0.18108443508621794,-0.07436614774029188,-0.027111733653111033,-0.027689611978082385,-0.12201296667127072,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
대림통상,기계,2016,26.16419080184299,-0.1701520660140995,-0.12541598469706314,-0.02642431871198786,0.23426608962240708,-0.2817637675801425,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대글로비스,운수창고업,2014,29.454959531593893,-0.10269646500076456,-0.3979940132185383,-0.020309189964912995,-0.09559944431823506,0.7993780163485861,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
키다리스튜디오,서비스업,2021,26.393567964311355,-0.3474819087090851,1.1039952264178376,0.19953470089304082,0.691015296595087,0.1797385461565983,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
