,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
종근당바이오,의약품,2011,198292672000.0,66.63,60.01,-9.08,0.1172870559775678,0.7250000000000001,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
인지컨트롤스,운수장비,2015,472137335000.0,132.98,42.92,11.15,0.0635746661134647,0.5650000000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한방직,섬유의복,2012,241130687000.0,243.08,29.15,-5.69,0.0298090475187646,0.325,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
선도전기,전기전자,2016,146601414000.0,79.88,55.59,-0.05,-0.1016255211852167,1.07,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
보락,화학,2016,53139580000.0,24.3,80.45,14.94,0.1526835229417136,1.6749999999999998,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
주연테크,전기전자,2021,59714399000.0,31.91,75.81,40.84,-0.1662201518413678,1.84,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
한창,유통업,2022,113480993000.0,386.04,20.57,153.68,-0.0541928997155739,7.515,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
경농,화학,2021,388785779000.0,64.18,60.91,8.85,0.0400176490535648,1.435,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
현대모비스,운수장비,2017,41736819000000.0,42.16,70.34,-8.15,0.0554492897624612,1.1800000000000002,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
백산,화학,2012,158972213000.0,75.08,57.12,4.08,0.0655344535145949,0.98,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
서흥,화학,2014,491207876000.0,107.01,48.31,7.82,0.0812999488262542,2.9850000000000003,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
원림,섬유의복,2021,170283437000.0,25.73,79.54,16.55,-0.027776619718628,0.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아이에스동서,비금속광물,2021,3509755192000.0,140.91,41.51,33.99,0.1394197725974922,1.4300000000000002,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
대양금속,철강금속,2017,95910308000.0,268.98,27.1,18.21,0.1329528436094278,3.985,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
삼성중공업,운수장비,2012,16634966576000.0,214.88,31.76,8.2,-0.0878525664626129,1.59,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
농심홀딩스,기타금융,2021,1328637732000.0,27.89,78.19,9.93,0.0660823034875878,0.6799999999999999,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
동성제약,의약품,2018,140196083000.0,143.89,41.0,11.56,0.0151586147748962,11.855,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유엔젤,서비스업,2022,61023632000.0,13.47,88.13,1.22,-0.0483552235132861,1.115,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
동아에스티,의약품,2022,1157724934000.0,67.76,59.61,7.11,0.0543660399690186,0.835,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
우신시스템,기계,2015,256997922000.0,132.95,42.93,2.06,0.0119854900319295,0.695,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
케이씨,의료정밀,2018,572109826000.0,37.99,72.47,-8.18,0.1132379194593639,0.87,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
일성건설,건설업,2021,379287374000.0,246.88,28.83,22.06,0.0302044206013673,2.295,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
한국콜마홀딩스,서비스업,2015,499515755000.0,86.51,53.62,34.65,0.0885796452377388,7.57,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
성신양회,비금속광물,2018,1061390657000.0,174.35,36.45,6.32,0.029538697084128,0.825,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대호에이엘,철강금속,2018,88671126000.0,203.41,32.96,4.82,0.0502054688189376,4.685,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
화신,운수장비,2015,900499508000.0,147.83,40.35,-4.71,0.0232648102100156,0.535,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
태경산업,화학,2012,428780317000.0,55.34,64.38,1.62,0.0739027061280355,0.63,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한올바이오파마,의약품,2014,87171187000.0,90.29,52.55,8.96,-0.0435011305931671,4.835,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
세아특수강,철강금속,2017,527347713000.0,64.13,60.93,9.13,0.0039398185308992,0.625,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
노루홀딩스,서비스업,2012,835907566000.0,124.74,44.5,6.87,0.0119461591603204,0.595,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계,유통업,2021,13644510517000.0,136.78,42.23,32.44,0.1748589876539069,0.7150000000000001,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
코스맥스비티아이,기타금융,2018,879814437000.0,144.5,40.9,46.93,-0.0030994038492946,1.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
쿠쿠홀딩스,기타금융,2018,747036859000.0,22.57,81.58,9.58,0.1482016912867165,1.645,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
제주항공,운수창고업,2022,1663644039000.0,442.57,18.43,157.25,0.1952302212466835,2.89,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
인지컨트롤스,운수장비,2016,480268650000.0,131.12,43.27,-5.38,0.0419061043676183,0.55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성전자,전기전자,2021,426621158000000.0,39.92,71.47,18.07,0.2328481064446966,3.08,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,고배당기업
삼성중공업,운수장비,2022,14491697985000.0,305.71,24.65,-10.23,-0.2810361322125643,1.4300000000000002,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
수산중공업,기계,2021,236089652000.0,93.44,51.7,83.55,-0.0018473321290125,2.74,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
한국화장품,유통업,2018,95021031000.0,80.04,55.54,1.74,-0.008404369589068,4.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
SIMPAC,기계,2018,681750819000.0,56.71,63.81,32.74,0.1220321518079019,0.26,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
농심,음식료품,2017,2449898373000.0,33.07,75.15,-0.39,0.0468412483229334,1.13,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
유니켐,기타제조업,2018,118585016000.0,88.68,53.0,26.64,-0.0816436601725513,1.745,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼진제약,의약품,2014,209306205000.0,66.06,60.22,4.84,0.1609813234416244,2.535,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
하이트진로홀딩스,서비스업,2015,4068786993000.0,266.08,27.32,1.98,0.1468555337345325,0.38,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2015,98535738000.0,712.27,12.31,-0.44,-0.0749866514082656,3.55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
메타랩스,섬유의복,2022,90016754000.0,14.11,87.64,-42.34,-0.0352750570831723,2.45,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
